Source,worth BUSD, worthChange millions USD,age,gender,country,image,name,position
food and beverage  ==> consumer goods,1,0,48,none,none,https://specials-images.forbesimg.com/imageserve/5a7f046b31358e4955ad1737/416x416.jpg?background=000000&cropx1=686&cropx2=3522&cropy1=12&cropy2=2848,amit burman,1882
media & entertainment  ==> animation,1,0,49,male,china,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=64&cropy2=807,cai dongqing,1883
energy  ==> wind power generation,1,0,47,male,china,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=64&cropy2=807,chen bo,1884
service  ==> ride-hailing service,1,0,36,none,china,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropx1=1046&cropx2=3177&cropy1=126&cropy2=2256,cheng wei,1885
diversified  ==> diversified,1,0,66,none,none,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropx1=1046&cropx2=3177&cropy1=126&cropy2=2256,phongthep chiaravanont,1886
manufacturing  ==> manufacturing,1,0,67,none,none,https://specials-images.forbesimg.com/imageserve/5a7f2e6631358e4955ad1a04/416x416.jpg?background=000000&cropx1=0&cropx2=600&cropy1=17&cropy2=617,kochouseph chittilappilly,1887
manufacturing  ==> electrical equipment,1,0,61,male,none,https://specials-images.forbesimg.com/imageserve/5a7c86f34bbe6f2652f500f2/416x416.jpg?background=000000&cropx1=9&cropx2=1956&cropy1=365&cropy2=2313,chu jinfu,1888
real estate  ==> real estate,1,0,71,male,none,https://specials-images.forbesimg.com/imageserve/5a7a257ba7ea43169012d53c/416x416.jpg?background=000000&cropx1=766&cropx2=3435&cropy1=0&cropy2=2667,eduardo costantini,1889
food and beverage  ==> coca-cola,1,0,52,female,spain,https://specials-images.forbesimg.com/imageserve/5a8115774bbe6f2652f5450a/416x416.jpg?background=000000&cropx1=1050&cropx2=4221&cropy1=14&cropy2=3188,sol daurella,1890
fashion & retail  ==> clothing retail,1,0,52,male,united kingdom,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropx1=79&cropx2=774&cropy1=38&cropy2=733,philip day,1891
construction & engineering  ==> construction,1,0,55,male,none,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropx1=79&cropx2=774&cropy1=38&cropy2=733,d. leopoldo del pino y calvo-sotelo,1892
"logistics  ==> transport, logistics",1,0,63,male,france,https://specials-images.forbesimg.com/imageserve/5a8306e0a7ea431690136550/416x416.jpg?background=000000&cropx1=0&cropx2=1598&cropy1=2&cropy2=1600,norbert dentressangle,1893
healthcare  ==> hearing aids,1,0,77,none,switzerland,https://specials-images.forbesimg.com/imageserve/5a8306e0a7ea431690136550/416x416.jpg?background=000000&cropx1=0&cropx2=1598&cropy1=2&cropy2=1600,beda diethelm,1894
real estate  ==> office real estate,1,0,59,male,united kingdom,https://specials-images.forbesimg.com/imageserve/56cc6a95e4b062f6b59a5129/416x416.jpg?background=000000&cropx1=40&cropx2=712&cropy1=93&cropy2=765,mark dixon,1895
finance and investments  ==> insurance,1,0,60,male,united states,https://specials-images.forbesimg.com/imageserve/4c8c43f00e04cbd4ab49c7914c8439f7/416x416.jpg?background=000000&cropx1=201&cropx2=541&cropy1=21&cropy2=361,henry engelhardt,1896
manufacturing  ==> home appliances,1,0,51,male,china,https://specials-images.forbesimg.com/imageserve/5a8751a34bbe6f2652f5cacf/416x416.jpg?background=000000&cropx1=863&cropx2=3423&cropy1=109&cropy2=2667,fang hongbo,1897
telecom  ==> investments,1,0,52,male,none,https://specials-images.forbesimg.com/imageserve/5a80a73c4bbe6f2652f53e56/416x416.jpg?background=000000&cropx1=268&cropx2=2388&cropy1=0&cropy2=2119,gleb fetisov,1898
automotive  ==> auto loans,1,0,74,male,none,https://specials-images.forbesimg.com/imageserve/5a80a73c4bbe6f2652f53e56/416x416.jpg?background=000000&cropx1=268&cropx2=2388&cropy1=0&cropy2=2119,donald foss,1899
metals & mining  ==> mining,1,0,67,male,none,https://specials-images.forbesimg.com/imageserve/5a90931d4bbe6f0fa82668f8/416x416.jpg?background=000000&cropx1=462&cropx2=3234&cropy1=61&cropy2=2832,robert friedland,1900
manufacturing  ==> manufacturing,1,0,77,none,united states,https://specials-images.forbesimg.com/imageserve/5a9096ee4bbe6f0fa8266983/416x416.jpg?background=000000&cropx1=1485&cropx2=2684&cropy1=905&cropy2=2104,donald friese,1901
food and beverage  ==> poultry,1,0,64,none,china,https://specials-images.forbesimg.com/imageserve/562e5762e4b0ffa7afe645e2/416x416.jpg?background=000000&cropx1=0&cropx2=676&cropy1=171&cropy2=848,fu guangming,1902
metals & mining  ==> mining,1,0,44,none,none,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropx1=177&cropx2=639&cropy1=3&cropy2=465,dan gertler,1903
healthcare  ==> drug testing,1,0,74,male,none,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropx1=177&cropx2=639&cropy1=3&cropy2=465,dennis gillings,1904
technology  ==> uber,1,0,35,male,united states,https://specials-images.forbesimg.com/imageserve/5a9093ac4bbe6f0fa8266912/416x416.jpg?background=000000&cropx1=646&cropx2=1389&cropy1=412&cropy2=1154,ryan graves,1905
manufacturing  ==> consumer electronics,1,0,53,male,china,https://specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/416x416.jpg?background=000000&cropx1=120&cropx2=4005&cropy1=549&cropy2=4432,gu wei,1906
finance and investments  ==> banking,1,0,74,male,none,https://specials-images.forbesimg.com/imageserve/589fd2da4bbe6f0e5586906a/416x416.jpg?background=000000&cropx1=18&cropx2=710&cropy1=3&cropy2=696,alfredo harp helu,1907
healthcare  ==> medical devices,1,0,63,female,germany,https://specials-images.forbesimg.com/imageserve/589fd2da4bbe6f0e5586906a/416x416.jpg?background=000000&cropx1=18&cropx2=710&cropy1=3&cropy2=696,gudrun heine,1908
food and beverage  ==> bakeries,1,0,77,male,none,https://specials-images.forbesimg.com/imageserve/5a7dedf131358e4955ad0a2e/416x416.jpg?background=000000&cropx1=126&cropx2=1289&cropy1=146&cropy2=1309,francis holder,1909
fashion & retail  ==> convenience stores,1,0,65,male,none,https://specials-images.forbesimg.com/imageserve/5b15b60b4bbe6f74868b92fb/416x416.jpg?background=000000&cropx1=61&cropx2=547&cropy1=23&cropy2=510,hong seok-joh,1910
diversified  ==> diversified,1,0,75,male,none,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropx1=652&cropx2=4308&cropy1=8&cropy2=3663,douglas hsu,1911
metals & mining  ==> minerals,1,0,60,male,none,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropx1=652&cropx2=4308&cropy1=8&cropy2=3663,huang jianrong,1912
real estate  ==> storage facilities,1,0,57,male,none,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropx1=652&cropx2=4308&cropy1=8&cropy2=3663,"b. wayne hughes, jr.",1913
"energy  ==> gas, petrochemicals",1,0,90,female,none,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropx1=652&cropx2=4308&cropy1=8&cropy2=3663,daisy igel,1914
finance and investments  ==> finance,1,0,76,male,united states,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropx1=107&cropx2=2021&cropy1=56&cropy2=1972,thomas james,1915
manufacturing  ==> home & office products,1,0,54,male,none,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropx1=107&cropx2=2021&cropy1=56&cropy2=1972,jiang ganjun,1916
real estate  ==> real estate,1,0,54,none,none,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=13&cropy2=756,jiang zhaobai,1917
real estate  ==> real estate,1,0,65,male,china,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=13&cropy2=756,jin huiming,1918
energy  ==> oil & gas,1,0,57,male,none,https:http://specials-images.forbesimg.com/imageserve/f1c1ff9778a03817c0d1e06535d75074/416x416.jpg?background=000000&cropx1=0&cropx2=372&cropy1=28&cropy2=400,ajay kalsi,1919
fashion & retail  ==> electronics retailer,1,0,78,female,none,https://specials-images.forbesimg.com/imageserve/5a7e178da7ea431690132242/416x416.jpg?background=000000&cropx1=840&cropx2=2012&cropy1=358&cropy2=1531,helga kellerhals,1920
real estate  ==> real estate,1,0,48,male,hong kong,https://specials-images.forbesimg.com/imageserve/589f64fa4bbe6f0e55868ce7/416x416.jpg?background=000000&cropx1=134&cropx2=609&cropy1=68&cropy2=543,king pak fu,1921
manufacturing  ==> building materials,1,0,46,male,none,https://specials-images.forbesimg.com/imageserve/5a80c130a7ea431690133c91/416x416.jpg?background=000000&cropx1=80&cropx2=3020&cropy1=30&cropy2=2971,sergei kolesnikov,1922
finance and investments  ==> financial services,1,0,71,male,india,https://specials-images.forbesimg.com/imageserve/5a7f246431358e4955ad18c8/416x416.jpg?background=000000&cropx1=1726&cropx2=2644&cropy1=453&cropy2=1370,hemendra kothari,1923
logistics  ==> package delivery,1,0,71,none,none,https://specials-images.forbesimg.com/imageserve/5ac257b7a7ea432fbc1dc9b6/416x416.jpg?background=000000&cropx1=2457&cropx2=3971&cropy1=691&cropy2=2204,eiichi kuriwada,1924
media & entertainment  ==> cirque du soleil,1,0,58,male,none,https://specials-images.forbesimg.com/imageserve/5a7bab8031358e4955ace15c/416x416.jpg?background=000000&cropx1=9&cropx2=1950&cropy1=146&cropy2=2087,guy laliberté,1925
technology  ==> internet,1,0,51,male,none,https://specials-images.forbesimg.com/imageserve/5b15b92731358e612fbb2163/416x416.jpg?background=000000&cropx1=167&cropx2=2846&cropy1=17&cropy2=2695,lee hae-jin,1926
finance and investments  ==> mutual funds,1,0,67,male,none,https://specials-images.forbesimg.com/imageserve/9e4f6675e2ba8919ad43e68506b785f3/416x416.jpg?background=000000&cropx1=0&cropx2=600&cropy1=51&cropy2=651,michael lee-chin,1927
service  ==> education,1,0,54,male,china,https://specials-images.forbesimg.com/imageserve/9e4f6675e2ba8919ad43e68506b785f3/416x416.jpg?background=000000&cropx1=0&cropx2=600&cropy1=51&cropy2=651,li guangyu,1928
manufacturing  ==> electronics,1,0,53,male,people's republic of china,https://specials-images.forbesimg.com/imageserve/5a8df7fda7ea43169014100c/416x416.jpg?background=000000&cropx1=13&cropx2=2109&cropy1=287&cropy2=2383,li jun,1929
